,country,utility_name,utility_code,utility_ID,year,connection_type,total_number_connections,residential_connections,electricity_sold_year_MWh,distribution_length_km,num_employees,avg_price_MWh_local,OPEX_local,CAPEX_local,TOTEX_local,energy_losses_technical&nontechnical_%,avg_duration_interruptions_suscriber,avg_frequency_interruptions_subscriber,residential_coverage (#/100 households),avg_residential_tarif_local,avg_industrial_tarif_local,privatization_year,residential_connections_employee,energy_sold_employee
3221,Ecuador,EMPRESA ELECTRICA NORTE S.A.,NORTE,201004,2004.0,Elec - Distribution,152435.0,135480.0,289170.9753,8491.335,452.0,101.1038887,6206770.487,5066825.996,11273596.48,0.15862722,3.852707035,3.283,0.814196437,105.2509823,92.24785676,0.0,299.7345133,639.7587949
3222,Ecuador,EMPRESA ELECTRICA NORTE S.A.,NORTE,201004,2005.0,Elec - Distribution,159477.6667,141324.6667,300033.3091,8921.222574,328.0,99.89499804,8301935.617,2916718.503,11218654.12,0.145820145,3.041886739,2.762610188,0.82024504,102.7232585,92.91332693,0.0,430.8678862,914.7356985
3223,Ecuador,EMPRESA ELECTRICA NORTE S.A.,NORTE,201004,2006.0,Elec - Distribution,164664.0,147273.0,308218.0,15271.54,392.0,100.4,7616062.47,4656769.456,12272831.93,0.141,3.800595685,3.914212008,0.9575,102.9433845,93.30899241,0.0,375.6964286,786.2704082
3224,Ecuador,EMPRESA ELECTRICA NORTE S.A.,NORTE,201004,2007.0,Elec - Distribution,172683.0,152027.0,329931.0,15756.49,546.0,101.3,7294011.22,6150782.157,13444793.38,0.1278,2.579722188,3.453691018,0.9934,104.8907596,93.82376044,0.0,278.4377289,604.2692308
3225,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,1997.0,Elec - Distribution,0.0,28262.0,98584.388,0.0,48.0,0.0,26547180000.0,1991630000.0,28538810000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,831.55216558,3601.0003976
3226,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,1998.0,Elec - Distribution,0.0,29280.0,119934.447,0.0,48.0,0.0,25119830000.0,2286410000.0,27406240000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,831.55216558,3601.0003976
3227,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,1999.0,Elec - Distribution,0.0,21660.0,121225.287,0.0,48.0,0.0,24995350000.0,3140492000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,831.55216558,3601.0003976
3228,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2000.0,Elec - Distribution,0.0,31428.0,141215.444,0.0,48.0,0.0,29706770000.0,1981460000.0,31688230000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,831.55216558,3601.0003976
3229,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2001.0,Elec - Distribution,0.0,34600.0,151800.0,0.0,34.0,0.0,37348170000.0,3375570000.0,40723740000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.647059,4464.705882
3230,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2002.0,Elec - Distribution,0.0,37433.0,155300.0,0.0,41.0,0.0,42427670000.0,6067390000.0,48495060000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.0,3787.804878
3231,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2003.0,Elec - Distribution,0.0,39526.0,182800.0,0.0,50.0,0.0,6576910000.0,3140492000.0,29475346666.666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,790.52,3656.0
3232,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2004.0,Elec - Distribution,0.0,40725.0,174000.0,0.0,58.0,0.0,7240920000.0,3140492000.0,29475346666.666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,702.1551724,3000.0
3233,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2005.0,Elec - Distribution,0.0,41863.0,176500.0,0.0,57.0,0.0,24995350000.0,3140492000.0,29475346666.666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,734.4385965,3096.491228
3234,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2006.0,Elec - Distribution,0.0,0.0,146817.72955555556,0.0,48.0,0.0,24995350000.0,3140492000.0,29475346666.666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,831.55216558,3601.0003976
3235,Chile,EMPRESA ELECTRICA PUENTE ALTO LTDA.  ,EEPA (PUENTE ALTO) ,388,2007.0,Elec - Distribution,0.0,0.0,146817.72955555556,0.0,48.0,0.0,24995350000.0,3140492000.0,29475346666.666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,831.55216558,3601.0003976
3236,Ecuador,EMPRESA ELECTRICA QUITO S.A.,QUITO,201005,1994.0,Elec - Distribution,378376.0,0.0,1478000.0,9159.0,995.4833148,103488.04841469383,18915925924.37889,16102599.77375,46519264.698750004,0.182725494,2.3427474675,3.149755017,0.0,96870.10963965693,106781.68124517382,0.0,411.29412487272725,1484.705949
3237,Ecuador,EMPRESA ELECTRICA QUITO S.A.,QUITO,201005,1995.0,Elec - Distribution,407184.0,350939.8333,1529238.0,11702.234855833334,1189.37079515,135264.1989,18915925924.37889,16102599.77375,46519264.698750004,0.15424455,2.3427474675,3.149755017,0.0,75876.1058,187821.4744,0.0,411.29412487272725,1836.3015061666665
